reaction,AR_smiles,AR_atom,AH_smiles,AH_atom,BR_smiles,BR_atom,BH_smiles,BH_atom,DGdd_pred,DGdd_true
O4-I1c-H1,CC(C)(C)[O],4,CC(C)(C)O,4,NC[C]=O,2,NCC=O,2,11.68,11.50
O4-I1d-H1,CC(C)(C)[O],4,CC(C)(C)O,4,O=[C]C[N+](=O)[O-],1,O=CC[N+](=O)[O-],1,14.53,14.30
O4-I1e-H1,CC(C)(C)[O],4,CC(C)(C)O,4,CSC[C]=O,3,CSCC=O,3,12.26,11.40
O4-I1f-H1,CC(C)(C)[O],4,CC(C)(C)O,4,COC[C]=O,3,COCC=O,3,12.69,12.60
O4-I1h-H1,CC(C)(C)[O],4,CC(C)(C)O,4,O=[C]CO,1,O=CCO,1,12.22,12.70
O4-I1j-H1,CC(C)(C)[O],4,CC(C)(C)O,4,O=[C]CCl,1,O=CCCl,1,13.59,13.40
O4-I1k-H1,CC(C)(C)[O],4,CC(C)(C)O,4,O=[C]CC(F)(F)F,1,O=CCC(F)(F)F,1,13.48,13.40
O4-I1l-H1,CC(C)(C)[O],4,CC(C)(C)O,4,CC(=O)C[C]=O,4,CC(=O)CC=O,4,12.88,12.90
O4-I1m-H1,CC(C)(C)[O],4,CC(C)(C)O,4,CC(C)(C)C[C]=O,5,CC(C)(C)CC=O,5,12.82,12.90
O4-I1n-H1,CC(C)(C)[O],4,CC(C)(C)O,4,CN(C)C[C]=O,4,CN(C)CC=O,4,12.67,13.50
O4-J1a-H1,CC(C)(C)[O],4,CC(C)(C)O,4,Cc1ccc([C]=O)cc1,5,Cc1ccc(C=O)cc1,5,13.71,13.70
O4-J1b-H1,CC(C)(C)[O],4,CC(C)(C)O,4,N#Cc1ccc([C]=O)cc1,6,N#Cc1ccc(C=O)cc1,6,14.18,14.20
O4-J1c-H1,CC(C)(C)[O],4,CC(C)(C)O,4,Nc1ccc([C]=O)cc1,5,Nc1ccc(C=O)cc1,5,13.29,13.10
O4-J1d-H1,CC(C)(C)[O],4,CC(C)(C)O,4,O=[C]c1ccc([N+](=O)[O-])cc1,1,O=Cc1ccc([N+](=O)[O-])cc1,1,14.21,14.20
O4-J1e-H1,CC(C)(C)[O],4,CC(C)(C)O,4,CSc1ccc([C]=O)cc1,6,CSc1ccc(C=O)cc1,6,13.84,13.80
O4-J1f-H1,CC(C)(C)[O],4,CC(C)(C)O,4,COc1ccc([C]=O)cc1,6,COc1ccc(C=O)cc1,6,13.55,13.60
O4-J1h-H1,CC(C)(C)[O],4,CC(C)(C)O,4,O=[C]c1ccc(O)cc1,1,O=Cc1ccc(O)cc1,1,13.52,13.50
O4-J1i-H1,CC(C)(C)[O],4,CC(C)(C)O,4,O=[C]c1ccccc1,1,O=Cc1ccccc1,1,13.77,13.80
O4-J1j-H1,CC(C)(C)[O],4,CC(C)(C)O,4,O=[C]c1ccc(Cl)cc1,1,O=Cc1ccc(Cl)cc1,1,14.03,13.90
O4-J1k-H1,CC(C)(C)[O],4,CC(C)(C)O,4,O=[C]c1ccc(C(F)(F)F)cc1,1,O=Cc1ccc(C(F)(F)F)cc1,1,14.80,14.90
O4-J1l-H1,CC(C)(C)[O],4,CC(C)(C)O,4,CC(=O)c1ccc([C]=O)cc1,7,CC(=O)c1ccc(C=O)cc1,7,14.02,14.00
O4-J1m-H1,CC(C)(C)[O],4,CC(C)(C)O,4,CC(C)(C)c1ccc([C]=O)cc1,8,CC(C)(C)c1ccc(C=O)cc1,8,13.79,13.70
O4-J1n-H1,CC(C)(C)[O],4,CC(C)(C)O,4,CN(C)c1ccc([C]=O)cc1,7,CN(C)c1ccc(C=O)cc1,7,13.64,13.70
O4-SI1-H1,CC(C)(C)[O],4,CC(C)(C)O,4,C[C]=O,1,CC=O,1,12.41,12.30
O4-SI2-H1,CC(C)(C)[O],4,CC(C)(C)O,4,CC(C)[C]=O,3,CC(C)C=O,3,12.58,12.40
O4-SI3-H1,CC(C)(C)[O],4,CC(C)(C)O,4,CC(C)(C)[C]=O,4,CC(C)(C)C=O,4,12.90,12.80
O5-A1a-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C,0,CC,0,12.75,12.80
O5-A1b-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C#N,0,CC#N,0,17.55,17.60
O5-A1c-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]N,0,CN,0,6.61,6.50
O5-A1d-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2][N+](=O)[O-],0,C[N+](=O)[O-],0,20.54,20.40
O5-A1e-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]SC,0,CSC,0,10.84,10.70
O5-A1f-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]OC,0,COC,0,10.84,10.80
O5-A1h-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]O,0,CO,0,7.98,8.20
O5-A1i-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH3],0,C,0,14.81,14.90
O5-A1j-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]Cl,0,CCl,0,15.61,15.80
O5-A1k-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(F)(F)F,0,CC(F)(F)F,0,19.22,19.30
O5-A1l-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)=O,0,CC(C)=O,0,16.69,16.80
O5-A1m-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)(C)C,0,CC(C)(C)C,0,14.70,14.70
O5-B1a-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CC,1,CCCC,1,11.13,11.00
O5-B1a-H3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCC,0,CCCC,0,14.00,14.00
O5-B1b-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]C#N,2,CCCC#N,2,15.69,16.30
O5-B1b-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CC#N,1,CCCC#N,1,13.47,13.40
O5-B1b-H3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCC#N,0,CCCC#N,0,14.86,15.00
O5-B1c-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]N,2,CCCN,2,6.18,6.00
O5-B1c-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CN,1,CCCN,1,10.84,10.60
O5-B1c-H3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCN,0,CCCN,0,14.25,14.30
O5-B1d-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH][N+](=O)[O-],2,CCC[N+](=O)[O-],2,18.61,18.90
O5-B1d-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]C[N+](=O)[O-],1,CCC[N+](=O)[O-],1,13.98,13.60
O5-B1d-H3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CC[N+](=O)[O-],0,CCC[N+](=O)[O-],0,15.53,15.30
O5-B1e-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]SC,2,CCCSC,2,9.26,9.10
O5-B1e-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CSC,1,CCCSC,1,12.62,12.30
O5-B1e-H3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCSC,0,CCCSC,0,14.45,14.40
O5-B1f-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]OC,2,CCCOC,2,8.96,9.20
O5-B1f-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]COC,1,CCCOC,1,12.50,12.60
O5-B1f-H3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCOC,0,CCCOC,0,14.39,14.30
O5-B1g-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[C](OC)OC,2,CCC(OC)OC,2,11.14,11.10
O5-B1g-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]C(OC)OC,1,CCC(OC)OC,1,14.53,14.70
O5-B1g-H3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CC(OC)OC,0,CCC(OC)OC,0,14.86,14.70
O5-B1h-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]O,2,CCCO,2,7.10,6.70
O5-B1h-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CO,1,CCCO,1,11.49,11.50
O5-B1h-H3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCO,0,CCCO,0,11.75,11.30
O5-B1j-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]Cl,2,CCCCl,2,14.61,14.90
O5-B1j-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CCl,1,CCCCl,1,13.61,13.40
O5-B1j-H3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCCl,0,CCCCl,0,14.60,14.40
O5-B1k-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]C(F)(F)F,2,CCCC(F)(F)F,2,17.44,17.60
O5-B1k-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CC(F)(F)F,1,CCCC(F)(F)F,1,13.19,12.70
O5-B1k-H3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCC(F)(F)F,0,CCCC(F)(F)F,0,14.58,14.50
O5-B1l-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]C(C)=O,2,CCCC(C)=O,2,13.71,13.60
O5-B1l-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CC(C)=O,1,CCCC(C)=O,1,12.92,13.80
O5-B1l-H3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCC(C)=O,0,CCCC(C)=O,0,14.99,15.30
O5-B1m-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[CH]C(C)(C)C,2,CCCC(C)(C)C,2,11.83,11.30
O5-B1m-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CC(C)(C)C,1,CCCC(C)(C)C,1,11.90,12.10
O5-B1m-H3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCC(C)(C)C,0,CCCC(C)(C)C,0,14.21,14.20
O5-B1n-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]CN(C)C,1,CCCN(C)C,1,11.27,11.80
O5-B1n-H3,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]CCN(C)C,0,CCCN(C)C,0,14.35,14.70
O5-B2a-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)C,1,CC(C)C,1,9.40,9.50
O5-B2a-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)C,0,CC(C)C,0,14.31,14.40
O5-B2b-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)C#N,1,CC(C)C#N,1,13.23,13.50
O5-B2b-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)C#N,0,CC(C)C#N,0,15.57,15.40
O5-B2c-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)N,1,CC(C)N,1,5.33,5.20
O5-B2c-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)N,0,CC(C)N,0,15.46,15.50
O5-B2d-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)[N+](=O)[O-],1,CC(C)[N+](=O)[O-],1,15.53,15.50
O5-B2d-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)[N+](=O)[O-],0,CC(C)[N+](=O)[O-],0,15.98,15.50
O5-B2e-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CS[C](C)C,2,CSC(C)C,2,8.45,8.30
O5-B2e-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)SC,0,CSC(C)C,3,14.81,14.90
O5-B2f-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CO[C](C)C,2,COC(C)C,2,8.27,8.10
O5-B2f-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)OC,0,COC(C)C,3,15.54,16.00
O5-B2g-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)(OC)OC,0,COC(C)(C)OC,3,16.14,16.00
O5-B2h-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)O,1,CC(C)O,1,6.71,6.30
O5-B2h-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)O,0,CC(C)O,0,13.47,13.60
O5-B2j-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)Cl,1,CC(C)Cl,1,12.51,12.60
O5-B2j-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)Cl,0,CC(C)Cl,0,16.62,17.10
O5-B2k-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)C(F)(F)F,1,CC(C)C(F)(F)F,1,14.30,14.40
O5-B2k-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)C(F)(F)F,0,CC(C)C(F)(F)F,0,16.60,16.50
O5-B2l-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)C(C)=O,1,CC(=O)C(C)C,3,11.16,11.20
O5-B2l-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)C(C)=O,0,CC(=O)C(C)C,4,14.84,15.10
O5-B2m-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)C(C)(C)C,1,CC(C)C(C)(C)C,1,10.05,10.20
O5-B2m-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)C(C)(C)C,0,CC(C)C(C)(C)C,0,14.23,14.00
O5-B2n-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)N(C)C,1,CC(C)N(C)C,1,5.11,5.10
O5-B2n-H2,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C(C)N(C)C,0,CC(C)N(C)C,0,13.55,13.80
O5-C1a-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]C,2,C=CCC,2,10.56,10.30
O5-C1b-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]C#N,2,C=CCC#N,2,13.87,13.70
O5-C1c-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]N,2,C=CCN,2,8.19,8.30
O5-C1d-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH][N+](=O)[O-],2,C=CC[N+](=O)[O-],2,16.55,16.40
O5-C1e-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]SC,2,C=CCSC,2,9.81,9.90
O5-C1f-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]OC,2,C=CCOC,2,8.76,9.00
O5-C1g-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C=C(OC)OC,0,CC=C(OC)OC,0,11.22,11.20
O5-C1h-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]O,2,C=CCO,2,7.60,7.50
O5-C1i-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]C=C,0,C=CC,2,12.52,12.40
O5-C1j-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]Cl,2,C=CCCl,2,13.67,13.80
O5-C1k-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]C(F)(F)F,2,C=CCC(F)(F)F,2,14.91,14.70
O5-C1l-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]C(C)=O,2,C=CCC(C)=O,2,12.39,12.10
O5-C1m-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[CH]C(C)(C)C,2,C=CCC(C)(C)C,2,10.34,10.00
O5-D1a-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)C,2,C=CC(C)C,2,9.54,9.60
O5-D1b-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)C#N,2,C=CC(C)C#N,2,12.05,11.90
O5-D1c-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)N,2,C=CC(C)N,2,7.06,7.10
O5-D1d-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)[N+](=O)[O-],2,C=CC(C)[N+](=O)[O-],2,15.60,15.80
O5-D1e-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)SC,2,C=CC(C)SC,2,8.39,8.30
O5-D1f-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)OC,2,C=CC(C)OC,2,7.61,7.70
O5-D1h-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)O,2,C=CC(C)O,2,7.64,7.60
O5-D1j-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)Cl,2,C=CC(C)Cl,2,12.33,12.10
O5-D1k-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)C(F)(F)F,2,C=CC(C)C(F)(F)F,2,13.57,13.20
O5-D1l-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)C(C)=O,2,C=CC(C)C(C)=O,2,13.41,14.40
O5-D1m-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)C(C)(C)C,2,C=CC(C)C(C)(C)C,2,11.51,12.00
O5-D1n-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C=C[C](C)N(C)C,2,C=CC(C)N(C)C,2,5.50,5.20
O5-E1a-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]C,2,C#CCC,2,12.05,12.10
O5-E1b-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]C#N,2,C#CCC#N,2,14.96,15.00
O5-E1c-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]N,2,C#CCN,2,9.35,9.30
O5-E1d-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH][N+](=O)[O-],2,C#CC[N+](=O)[O-],2,17.21,17.60
O5-E1e-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]SC,2,C#CCSC,2,10.71,11.10
O5-E1f-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]OC,2,C#CCOC,2,11.08,11.30
O5-E1g-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](OC)OC,2,C#CC(OC)OC,2,11.41,11.90
O5-E1h-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]O,2,C#CCO,2,8.74,8.30
O5-E1i-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH2],2,C#CC,2,13.17,13.10
O5-E1j-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]Cl,2,C#CCCl,2,14.07,14.20
O5-E1k-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]C(F)(F)F,2,C#CCC(F)(F)F,2,15.92,15.60
O5-E1l-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]C(C)=O,2,C#CCC(C)=O,2,14.18,14.20
O5-E1m-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]C(C)(C)C,2,C#CCC(C)(C)C,2,12.33,12.50
O5-E1n-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[CH]N(C)C,2,C#CCN(C)C,2,7.93,7.90
O5-F1a-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C)c1ccccc1,1,CC(C)c1ccccc1,1,10.09,10.00
O5-F1b-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C#N)c1ccccc1,1,CC(C#N)c1ccccc1,1,13.08,13.30
O5-F1c-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](N)c1ccccc1,1,CC(N)c1ccccc1,1,6.03,5.90
O5-F1d-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](c1ccccc1)[N+](=O)[O-],1,CC(c1ccccc1)[N+](=O)[O-],1,16.52,16.30
O5-F1e-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CS[C](C)c1ccccc1,2,CSC(C)c1ccccc1,2,9.80,9.30
O5-F1f-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CO[C](C)c1ccccc1,2,COC(C)c1ccccc1,2,9.00,8.90
O5-F1h-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](O)c1ccccc1,1,CC(O)c1ccccc1,1,7.11,6.70
O5-F1j-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)Cl,2,C#CC(C)Cl,2,13.59,13.90
O5-F1k-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)C(F)(F)F,2,C#CC(C)C(F)(F)F,2,15.91,16.10
O5-F1l-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)C(C)=O,2,C#CC(C)C(C)=O,2,13.18,12.60
O5-F1m-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](c1ccccc1)C(C)(C)C,1,CC(c1ccccc1)C(C)(C)C,1,14.06,13.90
O5-G1a-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[CH]c1ccccc1,1,CCc1ccccc1,1,11.26,11.30
O5-G1b-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,N#C[CH]c1ccccc1,2,N#CCc1ccccc1,2,14.71,14.80
O5-G1c-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,N[CH]c1ccccc1,1,NCc1ccccc1,1,7.17,7.30
O5-G1d-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O=[N+]([O-])[CH]c1ccccc1,3,O=[N+]([O-])Cc1ccccc1,3,18.68,18.70
O5-G1e-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CS[CH]c1ccccc1,2,CSCc1ccccc1,2,10.70,10.60
O5-G1f-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CO[CH]c1ccccc1,2,COCc1ccccc1,2,9.12,9.20
O5-G1g-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CO[C](OC)c1ccccc1,2,COC(OC)c1ccccc1,2,10.80,11.00
O5-G1h-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,O[CH]c1ccccc1,1,OCc1ccccc1,1,7.52,6.80
O5-G1i-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,[CH2]c1ccccc1,0,Cc1ccccc1,0,13.62,13.70
O5-G1j-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,Cl[CH]c1ccccc1,1,ClCc1ccccc1,1,14.22,14.60
O5-G1k-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,FC(F)(F)[CH]c1ccccc1,4,FC(F)(F)Cc1ccccc1,4,17.11,17.10
O5-G1l-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC(=O)[CH]c1ccccc1,3,CC(=O)Cc1ccccc1,3,15.27,15.60
O5-G1m-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC(C)(C)[CH]c1ccccc1,4,CC(C)(C)Cc1ccccc1,4,13.51,13.70
O5-G1n-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CN(C)[CH]c1ccccc1,3,CN(C)Cc1ccccc1,3,5.51,5.40
O5-H1a-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)C,2,C#CC(C)C,2,10.40,10.50
O5-H1b-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)C#N,2,C#CC(C)C#N,2,13.00,12.90
O5-H1c-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)N,2,C#CC(C)N,2,7.50,7.90
O5-H1d-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)[N+](=O)[O-],2,C#CC(C)[N+](=O)[O-],2,14.73,14.60
O5-H1e-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)SC,2,C#CC(C)SC,2,8.96,8.70
O5-H1f-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)OC,2,C#CC(C)OC,2,10.45,10.60
O5-H1h-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)O,2,C#CC(C)O,2,8.31,7.90
O5-H1j-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](Cl)c1ccccc1,1,CC(Cl)c1ccccc1,1,12.70,12.60
O5-H1k-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](c1ccccc1)C(F)(F)F,1,CC(c1ccccc1)C(F)(F)F,1,13.83,13.60
O5-H1l-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C[C](C(C)=O)c1ccccc1,1,CC(=O)C(C)c1ccccc1,3,12.26,12.30
O5-H1m-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)C(C)(C)C,2,C#CC(C)C(C)(C)C,2,10.88,11.00
O5-H1n-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,C#C[C](C)N(C)C,2,C#CC(C)N(C)C,2,7.53,7.30
O5-I1a-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,CC[C]=O,2,CCC=O,2,7.83,7.80
O5-I1b-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,N#CC[C]=O,3,N#CCC=O,3,10.65,10.70
O5-I1c-H1,[O]S(=O)(=O)[O-],0,O=S(=O)([O-])O,4,NC[C]=O,2,NCC=O,2,6.19,6.00
