reaction,DGdd_true,AR_smiles,AR_atom,AH_smiles,AH_atom,BR_smiles,BR_atom,BH_smiles,BH_atom
N4-F1d-H1,20.3,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](c1ccccc1)[N+](=O)[O-],1,CC(c1ccccc1)[N+](=O)[O-],1
N4-F1e-H1,15.5,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CS[C](C)c1ccccc1,2,CSC(C)c1ccccc1,2
N4-F1f-H1,14.1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CO[C](C)c1ccccc1,2,COC(C)c1ccccc1,2
N4-F1h-H1,14.2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](O)c1ccccc1,1,CC(O)c1ccccc1,1
N4-F1j-H1,17.7,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)Cl,2,C#CC(C)Cl,2
N4-F1k-H1,20.5,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)C(F)(F)F,2,C#CC(C)C(F)(F)F,2
N4-F1l-H1,18.1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)C(C)=O,2,C#CC(C)C(C)=O,2
N4-F1m-H1,21.4,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](c1ccccc1)C(C)(C)C,1,CC(c1ccccc1)C(C)(C)C,1
N4-F1n-H1,12,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](c1ccccc1)N(C)C,1,CC(c1ccccc1)N(C)C,1
N4-G1a-H1,15,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[CH]c1ccccc1,1,CCc1ccccc1,1
N4-G1b-H1,18,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,N#C[CH]c1ccccc1,2,N#CCc1ccccc1,2
N4-G1c-H1,12.5,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,N[CH]c1ccccc1,1,NCc1ccccc1,1
N4-G1d-H1,21.6,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[N+]([O-])[CH]c1ccccc1,3,O=[N+]([O-])Cc1ccccc1,3
N4-G1e-H1,15.3,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CS[CH]c1ccccc1,2,CSCc1ccccc1,2
N4-G1f-H1,13.7,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CO[CH]c1ccccc1,2,COCc1ccccc1,2
N4-G1g-H1,14.6,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CO[C](OC)c1ccccc1,2,COC(OC)c1ccccc1,2
N4-G1h-H1,13.8,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O[CH]c1ccccc1,1,OCc1ccccc1,1
N4-G1i-H1,17.2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,[CH2]c1ccccc1,0,Cc1ccccc1,0
N4-G1j-H1,17.1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,Cl[CH]c1ccccc1,1,ClCc1ccccc1,1
N4-G1k-H1,20.9,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,FC(F)(F)[CH]c1ccccc1,4,FC(F)(F)Cc1ccccc1,4
N4-G1l-H1,17.6,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(=O)[CH]c1ccccc1,3,CC(=O)Cc1ccccc1,3
N4-G1m-H1,19.3,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(C)(C)[CH]c1ccccc1,4,CC(C)(C)Cc1ccccc1,4
N4-G1n-H1,12.2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CN(C)[CH]c1ccccc1,3,CN(C)Cc1ccccc1,3
N4-H1a-H1,15.7,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)C,2,C#CC(C)C,2
N4-H1b-H1,17.3,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)C#N,2,C#CC(C)C#N,2
N4-H1c-H1,13.1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)N,2,C#CC(C)N,2
N4-H1d-H1,18.6,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)[N+](=O)[O-],2,C#CC(C)[N+](=O)[O-],2
N4-H1e-H1,13.8,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)SC,2,C#CC(C)SC,2
N4-H1f-H1,14.2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)OC,2,C#CC(C)OC,2
N4-H1h-H1,14.9,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)O,2,C#CC(C)O,2
N4-H1j-H1,17.3,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](Cl)c1ccccc1,1,CC(Cl)c1ccccc1,1
N4-H1k-H1,19.1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](c1ccccc1)C(F)(F)F,1,CC(c1ccccc1)C(F)(F)F,1
N4-H1l-H1,17.5,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C](C(C)=O)c1ccccc1,1,CC(=O)C(C)c1ccccc1,3
N4-H1m-H1,16.9,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)C(C)(C)C,2,C#CC(C)C(C)(C)C,2
N4-H1n-H1,14.6,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C#C[C](C)N(C)C,2,C#CC(C)N(C)C,2
N4-I1a-H1,13.1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC[C]=O,2,CCC=O,2
N4-I1b-H1,16.1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,N#CC[C]=O,3,N#CCC=O,3
N4-I1c-H1,12.1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,NC[C]=O,2,NCC=O,2
N4-I1d-H1,16.3,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]C[N+](=O)[O-],1,O=CC[N+](=O)[O-],1
N4-I1e-H1,14.1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CSC[C]=O,3,CSCC=O,3
N4-I1f-H1,13,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,COC[C]=O,3,COCC=O,3
N4-I1h-H1,12.5,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]CO,1,O=CCO,1
N4-I1j-H1,15.1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]CCl,1,O=CCCl,1
N4-I1k-H1,15.2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]CC(F)(F)F,1,O=CCC(F)(F)F,1
N4-I1l-H1,13.1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(=O)C[C]=O,4,CC(=O)CC=O,4
N4-I1m-H1,13.4,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(C)(C)C[C]=O,5,CC(C)(C)CC=O,5
N4-I1n-H1,12.4,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CN(C)C[C]=O,4,CN(C)CC=O,4
N4-J1a-H1,15.2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,Cc1ccc([C]=O)cc1,5,Cc1ccc(C=O)cc1,5
N4-J1b-H1,15.6,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,N#Cc1ccc([C]=O)cc1,6,N#Cc1ccc(C=O)cc1,6
N4-J1c-H1,14.2,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,Nc1ccc([C]=O)cc1,5,Nc1ccc(C=O)cc1,5
N4-J1d-H1,15.7,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]c1ccc([N+](=O)[O-])cc1,1,O=Cc1ccc([N+](=O)[O-])cc1,1
N4-J1e-H1,15.1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CSc1ccc([C]=O)cc1,6,CSc1ccc(C=O)cc1,6
N4-J1f-H1,14.7,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,COc1ccc([C]=O)cc1,6,COc1ccc(C=O)cc1,6
N4-J1h-H1,14.5,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]c1ccc(O)cc1,1,O=Cc1ccc(O)cc1,1
N4-J1i-H1,14.7,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]c1ccccc1,1,O=Cc1ccccc1,1
N4-J1j-H1,15,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]c1ccc(Cl)cc1,1,O=Cc1ccc(Cl)cc1,1
N4-J1k-H1,16.5,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,O=[C]c1ccc(C(F)(F)F)cc1,1,O=Cc1ccc(C(F)(F)F)cc1,1
N4-J1l-H1,15.1,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(=O)c1ccc([C]=O)cc1,7,CC(=O)c1ccc(C=O)cc1,7
N4-J1m-H1,14.9,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(C)(C)c1ccc([C]=O)cc1,8,CC(C)(C)c1ccc(C=O)cc1,8
N4-J1n-H1,14.5,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CN(C)c1ccc([C]=O)cc1,7,CN(C)c1ccc(C=O)cc1,7
N4-SI1-H1,12.8,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,C[C]=O,1,CC=O,1
N4-SI2-H1,13.5,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(C)[C]=O,3,CC(C)C=O,3
N4-SI3-H1,13.3,C[N]C(=O)c1ccccc1,1,CNC(=O)c1ccccc1,1,CC(C)(C)[C]=O,4,CC(C)(C)C=O,4
N5-A1a-H1,17.6,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C,0,CC,0
N5-A1b-H1,25.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C#N,0,CC#N,0
N5-A1d-H1,30.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2][N+](=O)[O-],0,C[N+](=O)[O-],0
N5-A1e-H1,12.6,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]SC,0,CSC,0
N5-A1f-H1,14.4,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]OC,0,COC,0
N5-A1h-H1,15.1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]O,0,CO,0
N5-A1i-H1,20.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH3],0,C,0
N5-A1j-H1,20.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]Cl,0,CCl,0
N5-A1k-H1,28.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(F)(F)F,0,CC(F)(F)F,0
N5-A1l-H1,24.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)=O,0,CC(C)=O,0
N5-A1m-H1,20,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)(C)C,0,CC(C)(C)C,0
N5-B1a-H1,16.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CC,1,CCCC,1
N5-B1a-H3,18.4,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCC,0,CCCC,0
N5-B1b-H1,23.1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]C#N,2,CCCC#N,2
N5-B1b-H2,19.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CC#N,1,CCCC#N,1
N5-B1b-H3,20.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCC#N,0,CCCC#N,0
N5-B1c-H2,17.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CN,1,CCCN,1
N5-B1c-H3,20.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCN,0,CCCN,0
N5-B1d-H1,26.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH][N+](=O)[O-],2,CCC[N+](=O)[O-],2
N5-B1d-H2,22,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]C[N+](=O)[O-],1,CCC[N+](=O)[O-],1
N5-B1d-H3,20.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CC[N+](=O)[O-],0,CCC[N+](=O)[O-],0
N5-B1e-H1,12.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]SC,2,CCCSC,2
N5-B1e-H2,18,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CSC,1,CCCSC,1
N5-B1e-H3,19.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCSC,0,CCCSC,0
N5-B1f-H1,14.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]OC,2,CCCOC,2
N5-B1f-H2,17.1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]COC,1,CCCOC,1
N5-B1f-H3,19.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCOC,0,CCCOC,0
N5-B1g-H2,19.4,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]C(OC)OC,1,CCC(OC)OC,1
N5-B1g-H3,21,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CC(OC)OC,0,CCC(OC)OC,0
N5-B1h-H1,13.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]O,2,CCCO,2
N5-B1h-H2,17.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CO,1,CCCO,1
N5-B1h-H3,19.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCO,0,CCCO,0
N5-B1j-H1,19.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]Cl,2,CCCCl,2
N5-B1j-H2,18.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CCl,1,CCCCl,1
N5-B1j-H3,19.6,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCCl,0,CCCCl,0
N5-B1k-H1,25.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]C(F)(F)F,2,CCCC(F)(F)F,2
N5-B1k-H2,20.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CC(F)(F)F,1,CCCC(F)(F)F,1
N5-B1k-H3,20.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCC(F)(F)F,0,CCCC(F)(F)F,0
N5-B1l-H1,21.6,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]C(C)=O,2,CCCC(C)=O,2
N5-B1l-H2,18.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CC(C)=O,1,CCCC(C)=O,1
N5-B1l-H3,19.4,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCC(C)=O,0,CCCC(C)=O,0
N5-B1m-H1,19.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CC[CH]C(C)(C)C,2,CCCC(C)(C)C,2
N5-B1m-H2,17.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CC(C)(C)C,1,CCCC(C)(C)C,1
N5-B1m-H3,18.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCC(C)(C)C,0,CCCC(C)(C)C,0
N5-B1n-H2,17.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[CH]CN(C)C,1,CCCN(C)C,1
N5-B1n-H3,19.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]CCN(C)C,0,CCCN(C)C,0
N5-B2a-H1,12.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](C)C,1,CC(C)C,1
N5-B2a-H2,19.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)C,0,CC(C)C,0
N5-B2b-H1,18.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](C)C#N,1,CC(C)C#N,1
N5-B2b-H2,23.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)C#N,0,CC(C)C#N,0
N5-B2c-H2,20.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)N,0,CC(C)N,0
N5-B2d-H1,22.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](C)[N+](=O)[O-],1,CC(C)[N+](=O)[O-],1
N5-B2d-H2,24.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)[N+](=O)[O-],0,CC(C)[N+](=O)[O-],0
N5-B2e-H1,11.1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CS[C](C)C,2,CSC(C)C,2
N5-B2e-H2,19.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)SC,0,CSC(C)C,3
N5-B2f-H2,21.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)OC,0,COC(C)C,3
N5-B2g-H2,23.4,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)(OC)OC,0,COC(C)(C)OC,3
N5-B2h-H1,13.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](C)O,1,CC(C)O,1
N5-B2h-H2,21,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)O,0,CC(C)O,0
N5-B2j-H1,17.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](C)Cl,1,CC(C)Cl,1
N5-B2j-H2,22.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)Cl,0,CC(C)Cl,0
N5-B2k-H1,21.4,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](C)C(F)(F)F,1,CC(C)C(F)(F)F,1
N5-B2k-H2,23.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)C(F)(F)F,0,CC(C)C(F)(F)F,0
N5-B2l-H1,17.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](C)C(C)=O,1,CC(=O)C(C)C,3
N5-B2l-H2,21.1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)C(C)=O,0,CC(=O)C(C)C,4
N5-B2m-H1,15.4,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](C)C(C)(C)C,1,CC(C)C(C)(C)C,1
N5-B2m-H2,19.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)C(C)(C)C,0,CC(C)C(C)(C)C,0
N5-B2n-H2,19.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C(C)N(C)C,0,CC(C)N(C)C,0
N5-C1a-H1,15.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[CH]C,2,C=CCC,2
N5-C1b-H1,19.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[CH]C#N,2,C=CCC#N,2
N5-C1d-H1,22.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[CH][N+](=O)[O-],2,C=CC[N+](=O)[O-],2
N5-C1e-H1,14.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[CH]SC,2,C=CCSC,2
N5-C1g-H1,16.6,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C=C(OC)OC,0,CC=C(OC)OC,0
N5-C1h-H1,14.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[CH]O,2,C=CCO,2
N5-C1i-H1,16.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,[CH2]C=C,0,C=CC,2
N5-C1j-H1,18.1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[CH]Cl,2,C=CCCl,2
N5-C1k-H1,21.4,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[CH]C(F)(F)F,2,C=CCC(F)(F)F,2
N5-C1l-H1,18.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[CH]C(C)=O,2,C=CCC(C)=O,2
N5-C1m-H1,15.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[CH]C(C)(C)C,2,C=CCC(C)(C)C,2
N5-D1a-H1,14.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[C](C)C,2,C=CC(C)C,2
N5-D1b-H1,18.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[C](C)C#N,2,C=CC(C)C#N,2
N5-D1d-H1,20.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[C](C)[N+](=O)[O-],2,C=CC(C)[N+](=O)[O-],2
N5-D1e-H1,15.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[C](C)SC,2,C=CC(C)SC,2
N5-D1f-H1,11.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[C](C)OC,2,C=CC(C)OC,2
N5-D1h-H1,14.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[C](C)O,2,C=CC(C)O,2
N5-D1j-H1,17.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[C](C)Cl,2,C=CC(C)Cl,2
N5-D1k-H1,19.6,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[C](C)C(F)(F)F,2,C=CC(C)C(F)(F)F,2
N5-D1l-H1,16.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[C](C)C(C)=O,2,C=CC(C)C(C)=O,2
N5-D1m-H1,15.6,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[C](C)C(C)(C)C,2,C=CC(C)C(C)(C)C,2
N5-D1n-H1,5.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C=C[C](C)N(C)C,2,C=CC(C)N(C)C,2
N5-E1a-H1,17.4,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[CH]C,2,C#CCC,2
N5-E1b-H1,21.8,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[CH]C#N,2,C#CCC#N,2
N5-E1c-H1,14.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[CH]N,2,C#CCN,2
N5-E1d-H1,25.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[CH][N+](=O)[O-],2,C#CC[N+](=O)[O-],2
N5-E1e-H1,15.6,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[CH]SC,2,C#CCSC,2
N5-E1f-H1,17.1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[CH]OC,2,C#CCOC,2
N5-E1g-H1,15.4,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[C](OC)OC,2,C#CC(OC)OC,2
N5-E1h-H1,16.3,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[CH]O,2,C#CCO,2
N5-E1i-H1,19.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[CH2],2,C#CC,2
N5-E1j-H1,20.2,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[CH]Cl,2,C#CCCl,2
N5-E1k-H1,24.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[CH]C(F)(F)F,2,C#CCC(F)(F)F,2
N5-E1l-H1,20.9,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[CH]C(C)=O,2,C#CCC(C)=O,2
N5-E1m-H1,19.1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[CH]C(C)(C)C,2,C#CCC(C)(C)C,2
N5-F1a-H1,16.1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](C)c1ccccc1,1,CC(C)c1ccccc1,1
N5-F1b-H1,19.6,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](C#N)c1ccccc1,1,CC(C#N)c1ccccc1,1
N5-F1d-H1,22.6,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](c1ccccc1)[N+](=O)[O-],1,CC(c1ccccc1)[N+](=O)[O-],1
N5-F1e-H1,15.1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CS[C](C)c1ccccc1,2,CSC(C)c1ccccc1,2
N5-F1f-H1,11.5,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,CO[C](C)c1ccccc1,2,COC(C)c1ccccc1,2
N5-F1h-H1,15.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](O)c1ccccc1,1,CC(O)c1ccccc1,1
N5-F1j-H1,18.7,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[C](C)Cl,2,C#CC(C)Cl,2
N5-F1k-H1,23,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[C](C)C(F)(F)F,2,C#CC(C)C(F)(F)F,2
N5-F1l-H1,18,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C#C[C](C)C(C)=O,2,C#CC(C)C(C)=O,2
N5-F1m-H1,19.1,C1C[N+]2CCC1CC2,2,C1C[NH+]2CCC1CC2,2,C[C](c1ccccc1)C(C)(C)C,1,CC(c1ccccc1)C(C)(C)C,1
